Category,Year,County,Crime_Count,Median_Income
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,1226,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,691,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,362,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,2.3,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,136,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,31,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,1226,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,691,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,362,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,2.3,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,136,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,31,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Drug Crimes,1999,King,NA,NA
Drug Crimes,1999,Snohomish,NA,NA
Other Crimes,1999,King,30693,NA
Other Crimes,1999,Snohomish,10542,NA
Other Crimes,1999,King,30693,NA
Other Crimes,1999,Snohomish,77,NA
Other Crimes,1999,King,30693,NA
Other Crimes,1999,Snohomish,3.6,NA
Other Crimes,1999,King,30693,NA
Other Crimes,1999,Snohomish,36,NA
Other Crimes,1999,King,30693,NA
Other Crimes,1999,Snohomish,23,NA
Other Crimes,1999,King,238,NA
Other Crimes,1999,Snohomish,10542,NA
Other Crimes,1999,King,238,NA
Other Crimes,1999,Snohomish,77,NA
Other Crimes,1999,King,238,NA
Other Crimes,1999,Snohomish,3.6,NA
Other Crimes,1999,King,238,NA
Other Crimes,1999,Snohomish,36,NA
Other Crimes,1999,King,238,NA
Other Crimes,1999,Snohomish,23,NA
Other Crimes,1999,King,3,NA
Other Crimes,1999,Snohomish,10542,NA
Other Crimes,1999,King,3,NA
Other Crimes,1999,Snohomish,77,NA
Other Crimes,1999,King,3,NA
Other Crimes,1999,Snohomish,3.6,NA
Other Crimes,1999,King,3,NA
Other Crimes,1999,Snohomish,36,NA
Other Crimes,1999,King,3,NA
Other Crimes,1999,Snohomish,23,NA
Other Crimes,1999,King,48,NA
Other Crimes,1999,Snohomish,10542,NA
Other Crimes,1999,King,48,NA
Other Crimes,1999,Snohomish,77,NA
Other Crimes,1999,King,48,NA
Other Crimes,1999,Snohomish,3.6,NA
Other Crimes,1999,King,48,NA
Other Crimes,1999,Snohomish,36,NA
Other Crimes,1999,King,48,NA
Other Crimes,1999,Snohomish,23,NA
Other Crimes,1999,King,21,NA
Other Crimes,1999,Snohomish,10542,NA
Other Crimes,1999,King,21,NA
Other Crimes,1999,Snohomish,77,NA
Other Crimes,1999,King,21,NA
Other Crimes,1999,Snohomish,3.6,NA
Other Crimes,1999,King,21,NA
Other Crimes,1999,Snohomish,36,NA
Other Crimes,1999,King,21,NA
Other Crimes,1999,Snohomish,23,NA
"Adult Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",1999,King,NA,NA
"Adult Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",1999,Snohomish,NA,NA
Hacking_Computer Invasion,1999,King,0,NA
Hacking_Computer Invasion,1999,Snohomish,0,NA
Hacking_Computer Invasion,1999,King,0,NA
Hacking_Computer Invasion,1999,Snohomish,0,NA
Hacking_Computer Invasion,1999,King,0,NA
Hacking_Computer Invasion,1999,Snohomish,0,NA
Hacking_Computer Invasion,1999,King,0,NA
Hacking_Computer Invasion,1999,Snohomish,0,NA
Group B Offenses,1999,King,0,NA
Group B Offenses,1999,Snohomish,0,NA
Group B Offenses,1999,King,0,NA
Group B Offenses,1999,Snohomish,0,NA
Group B Offenses,1999,King,0,NA
Group B Offenses,1999,Snohomish,0,NA
Group B Offenses,1999,King,0,NA
Group B Offenses,1999,Snohomish,0,NA
"Superior Court Filings - Office of the Administrator for the
Courts",1999,King,NA,NA
"Superior Court Filings - Office of the Administrator for the
Courts",1999,Snohomish,NA,NA
Homicide,1999,King,61,NA
Homicide,1999,Snohomish,16,NA
Homicide,1999,King,61,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,61,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,61,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,16,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,16,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,16,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Homicide,1999,King,NA,NA
Homicide,1999,Snohomish,NA,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,402,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,131,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,4,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,97,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,86,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,172,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,64,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,3.7,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,55,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,76.8,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Sex Crimes,1999,King,NA,NA
Sex Crimes,1999,Snohomish,NA,NA
Property Crimes,1999,King,2338,NA
Property Crimes,1999,Snohomish,555,NA
Other Felonies,1999,King,1469,NA
Other Felonies,1999,Snohomish,346,NA
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",1999,King,NA,NA
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",1999,Snohomish,NA,NA
Rated Capacity,1999,King,2751,NA
Rated Capacity,1999,Snohomish,659,NA
Pre-trial ADP,1999,King,1416,NA
Pre-trial ADP,1999,Snohomish,320,NA
Post-trial ADP,1999,King,1006,NA
Post-trial ADP,1999,Snohomish,374,NA
Other ADP,1999,King,408,NA
Other ADP,1999,Snohomish,20,NA
Total ADP,1999,King,2830,NA
Total ADP,1999,Snohomish,714,NA
Felony Jail Sentences - Caseload Forecast Council,1999,King,NA,NA
Felony Jail Sentences - Caseload Forecast Council,1999,Snohomish,NA,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Fiscal   Year,1999,King,1999,NA
Fiscal   Year,1999,Snohomish,1999,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,1104,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,2.6,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,256,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,23,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,372,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,2.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,90,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,20.5,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Other Property Crimes,1999,King,NA,NA
Other Property Crimes,1999,Snohomish,NA,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
Unknown,1999,King,0,NA
Unknown,1999,Snohomish,0,NA
"Average Felony Jail Sentences (Months) - Caseload
Forecast Council",1999,King,NA,NA
"Average Felony Jail Sentences (Months) - Caseload
Forecast Council",1999,Snohomish,NA,NA
Average Sentence,1999,King,3.5,NA
Average Sentence,1999,Snohomish,3,NA
Average Sentence,1999,King,3.5,NA
Average Sentence,1999,Snohomish,43.9,NA
Average Sentence,1999,King,45.4,NA
Average Sentence,1999,Snohomish,3,NA
Average Sentence,1999,King,45.4,NA
Average Sentence,1999,Snohomish,43.9,NA
Prison Admissions - Department of Corrections,1999,King,NA,NA
Prison Admissions - Department of Corrections,1999,Snohomish,NA,NA
New Admissions,1999,King,1020,NA
New Admissions,1999,Snohomish,276,NA
New Admissions,1999,King,1020,NA
New Admissions,1999,Snohomish,NA,NA
New Admissions,1999,King,NA,NA
New Admissions,1999,Snohomish,276,NA
New Admissions,1999,King,NA,NA
New Admissions,1999,Snohomish,NA,NA
Readmissions,1999,King,620,NA
Readmissions,1999,Snohomish,112,NA
Readmissions,1999,King,620,NA
Readmissions,1999,Snohomish,NA,NA
Readmissions,1999,King,NA,NA
Readmissions,1999,Snohomish,112,NA
Readmissions,1999,King,NA,NA
Readmissions,1999,Snohomish,NA,NA
Other Admission,1999,King,0,NA
Other Admission,1999,Snohomish,0,NA
Other Admission,1999,King,0,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,0,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,0,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,0,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,0,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
Other Admission,1999,King,NA,NA
Other Admission,1999,Snohomish,NA,NA
